reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,unique_id,appId
cf03217c-cf7f-4d32-a2bf-df6087f859d0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Started off as a really fun choose your own adventure tool anyone could use at any time. Now it's bogged down by invasive money-grubbing practices that limit it's use and full potential,1,2,1.1.172,2023-02-16 11:06:30,We are sorry you feel that way Alex and happy to address any questions or concerns you have. Please reach out to us at support@aidungeon.io. We've found ways to reduce our AI cost to offer all players gameplay uninterrupted by ads with unlimited actions! Premium upgrades are available that remain cost-prohibitive to offer for free.,2023-02-16 18:44:39,1.1.172,gam7484,com.aidungeon
b4803ba0-1feb-4122-a913-355a43b8dbae,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Can you make so they ai stop speaking for me so like I say hey the ai would go Guy: hi Then I put what I want not the ai putting stuff for me,2,1,1.1.108,2022-01-08 06:06:22,,,1.1.108,gam23109,com.aidungeon
5d632cc8-5c61-4edd-9a30-7bc543937609,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Not what I was expecting for an as the name emplies AI generated game you are not actually talking to an AI but a random worker that spends day and night in an ongoing storytelling adventure game with you which kinda creeped me out and was kinda lame as well cause as a gamer girl nothing caught my attention more than an AI powered storytelling game that you could make funny and cheeky stories with but nope. Turns out it's not AI generated,2,0,1.1.172,2023-01-29 10:35:11,AI Dungeon is a text-based adventure-story game you direct (and star in) while the AI brings it to life. You and the AI work together to drive the adventure forward. Hope that helps!,2023-02-02 15:22:44,1.1.172,gam5863,com.aidungeon
3690e5de-c9ff-467a-9235-b0c0b65bb4d4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dropped in quality significantly with the updates.,2,1,1.1.14,2022-01-06 19:13:53,We're sorry to hear this and we'd love to hear any feedback you have. Please message us at support@aidungeon.io so we can help.,2022-01-11 13:13:06,1.1.14,gam14726,com.aidungeon
f2f07ac2-865a-498e-a6f2-12b5b62a8ba3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Confusing. There are a lot of AI options that aren't very well explained. To that only after about a minute of playing any scenario the AI forcibly tries to end the story. Even editing the prompts trying to continue the story the AI will always return with some sort of ending. Not engaging enough to buy when it does that.,3,22,1.1.134,2022-05-18 04:40:54,,,1.1.134,gam1271,com.aidungeon
03396815-b160-4b6a-b361-a46a10164ef2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Considering the already intense monetization a lot of features this app had the addition of unlockable unskippable ads every like 5 actions is incredibly disappointing. It really takes away from the experience and makes it borderline not fun to train the AI. Almost shameless the way they got an AI APPLICATION to sell out.,1,2,,2022-06-29 14:19:13,Player feedback is vital to us; we've found ways to reduce our AI cost to offer all players gameplay uninterrupted by ads with unlimited actions! Premium upgrades are available that remain cost-prohibitive to offer for free. We would love to discuss any questions or concerns; please reach out to us at support@aidungeon.io.,2023-01-18 14:13:49,,gam3564,com.aidungeon
4948ed94-e485-443b-9150-790e0087c9c5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Not really great. Extremely basic and doesn't have the ability to consistently and fluidly keep a good story going. Hopefully is the start of something much better but for now still needs a lot of work and time. I'll 100% be back in a few months I really hope this has improved.,1,1,,2023-03-31 21:55:05,,,,gam4618,com.aidungeon
39acef72-ee6a-4675-bcb4-3b5e323635f3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thanks to updates the game has improved a bit than before and that's really good,4,0,1.1.134,2022-04-07 18:06:41,,,1.1.134,gam16020,com.aidungeon
2e514b2c-0932-48d1-ae4f-261497abd5d7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Such a fun game! It makes fun hilarious stories but can also be serious if you lead it properly. It takes a lot of editing for longer stories but it's still fun. It's not without it's issues of course. The ai can be repetitive and unresponsive and it tends to forget the genre of the story if it gets too long. I know paying to use different AI models is such a no for some people but it doesn't bother me personally. If you like creative writing or are just curious about it give it a shot!,4,14,1.1.130,2022-04-07 09:22:51,,,1.1.130,gam1734,com.aidungeon
71a35454-ed27-4dd8-8abd-e82dcbb6446d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,AI Dungeon is helping me with alternate thoughts in my head and when I disapprove of it my decision comes clear of how I wanted to be. Follow me on tiktok/youtube. Still learning but still thank you for the access on mobile.,5,0,1.1.178,2023-04-10 08:44:07,,,1.1.178,gam7830,com.aidungeon
c4af1d81-4ad4-4097-aee4-fd0cbc83b01a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Most of the features that were once free have been locked behind a paywall. Edit: Fair enough. I know ai is expensive but I don't feel like this app is enough for me to invest money into. There just isn't enough past the point of ""ai makes a story""",4,2,1.1.147,2022-06-25 14:22:22,Player feedback is vital to us; we've found ways to reduce our AI cost to offer all players gameplay uninterrupted by ads with unlimited actions! Premium upgrades are available that remain cost-prohibitive to offer for free. We would love to discuss any questions or concerns; please reach out to us at support@aidungeon.io.,2023-01-18 17:11:20,1.1.147,gam4083,com.aidungeon
3515dee7-b8ae-420e-9f24-c1b099928619,Ryan Salvetti,https://play-lh.googleusercontent.com/a/ACg8ocJgQpTRWH_3QSEfWBuFf24HwIJR1F1A8YK0caaH6M8IhOLpWA=mo,it's a lot of fun and with more time I'm sure it will get better.,5,0,1.6.2,2024-05-08 20:05:24,,,1.6.2,gam29829,com.aisuccess.ai_game_master
11be333a-2dc6-4490-af70-f409fe46ed14,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The idea of this game is amazing and if the ai had full functionality that allowed for constant coherent sentaces then this would be a 6 out of 5 stars but unfortunately it often repeats itself and breaks and says things that make no sense,3,0,1.1.147,2022-07-06 17:42:51,Hi Austin! We recommend using in-game tools like Memo Retry and World Info to help the AI maintain your adventures context as planned. Our community is buzzing with helpful tips try checking out our Discord! aidungeon.io/discord,2022-07-08 10:04:33,1.1.147,gam5995,com.aidungeon
608e1c65-42af-4a93-a6e7-45ec5df63808,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,app only loads a quarter of the way then stops. it's been happening recently app may need updates.,3,0,1.2.47,2023-12-20 18:29:40,,,1.2.47,gam11217,com.aidungeon
de27dd3e-1257-4141-9084-9e2343ee9709,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I just lost all the scenarios that I've played until now. Wish I can give a 0 star for this.,1,1,,2022-07-10 11:01:08,Sorry to hear that happened! Please email support@aidungeon.io and we can try to help you recover your scenarios.,2022-07-11 10:08:12,,gam15422,com.aidungeon
b6c2e262-38c3-4eec-86b7-8ae591752aec,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Latitude has been getting better. With the adds removed and most of the bugs fixed I feel the ai though it will never be the same maniac to turn cyberpunk to Dr who on its own the current ai is doing its best.,4,3,1.1.177,2023-02-27 23:58:37,Hey there G-Man! The recent Google Play App issue has been fixed and the Android app should now be working for all players. If youre still having trouble after this update please let us know. Thanks for your patience as we resolved this issue!,2022-08-16 14:47:22,1.1.177,gam8840,com.aidungeon
4e377a03-488c-4585-9822-3ba0465864b0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I created my scenario but when I try to play it it stuck in the loading. Also when you go to the profile it gives you and error ""1.2.49(4194556) No codepush version found:null Up-to-date""",1,2,1.2.49,2024-06-19 00:45:51,,,1.2.49,gam7582,com.aidungeon
505122b3-36a3-4733-94c4-1194c2f47c94,JK C (Outspoken),https://play-lh.googleusercontent.com/a/ACg8ocJ-Yi-XuJ8djzpeU-dCNziEt3YQit5f-tqH106JDf9oNbgVEg=mo,A great idea. I wish there was just a bit more combat structure like dice rolls. It's a wide open world with an AI GM. Cool.,4,0,1.6.3,2024-05-20 08:07:12,Thanks for your feedback! Adding more combat structure is something we're considering for the future. While it won't be full DnD rules we aim to keep it simple and casual. We're glad you enjoy the game!,2024-05-21 05:00:39,1.6.3,gam29635,com.aisuccess.ai_game_master
3b8f0736-d686-46ac-b409-6b5a6ddacec7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I loved it just the way It awas until it was recently updated please return it to it's lesser form,5,0,,2023-11-05 10:02:17,Hey Mikhayla! We built Phoenix to address player feedback around stability design and feature requests. Features were migrated directly from Legacy or after testing and user research changed to address specific player feedback. We'd welcome any additional feedback (support@aidungeon.com) we're always looking for ways to improve!,2023-11-08 18:46:34,,gam14914,com.aidungeon
c1f9aa7c-4ee5-4d3c-9e6c-bde0f597b8c1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's cool to see all the outcomes and progress your story its addictive! I just dont like the stamina bar it seems like it depletes fast. And after a certain point of says 'ai doesnt know how to respond'.,3,2,1.1.108,2022-10-12 16:59:36,Hey Squib! Significant updates are underway that will improve the way players experience AI Dungeon. Read more about them at https://latitude.io/blog/next-steps-on-ai-dungeon. Thanks for your review :),2022-12-09 15:34:16,1.1.108,gam7259,com.aidungeon
26b51b4f-2a36-41af-88d0-bf9f9d37ca48,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Not happy so far. Have started 3 new adventures and they never save to my profile even though it says it does. Every time I lock my phone and come back to it they're gone. Will change to 5 stars for a fix.,1,0,1.2.69,2024-08-31 18:09:30,,,1.2.69,gam1899,com.aidungeon
ca230f98-9261-44dd-b57c-133a13a5648a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is a prime example of what happens to a game when Devs make something great that works well but poke and prod it too much making it slowly degrade in quality. In my opinion the AI has gotten worse and worse with every update spitting out utter nonsense and making stories unrelated. The energy bar was uneeded rather than adding payment options to an old game you should try a new game or maybe a new version completely not ruin and tarnish a once amazing game. Sorry you have lost my install,3,0,1.1.136,2022-05-20 15:46:01,Hey Zylo! The energy bar has been removed all players can now enjoy unlimited actions when using our base AI model. Learn more about this update here: https://aidungeon.io/unchained. We hope you give it a chance :) Please let us know if you have any questions or concerns at support@aidungeon.io.,2023-01-19 15:04:42,1.1.136,gam2779,com.aidungeon
58d7ec9f-cece-4786-8620-bd02ee6dbb33,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I've been playing this game for almost three years (would this make me an OG? haha). I appreciate that the quality for the unpaid version has improved a little but I feel like there's always something missing. Nevertheless this game is amazing with new content coming out seemingly every other day. I look forward to the future of AI Dungeon.,4,2,1.1.130,2022-03-28 09:45:34,Thank you Rowena! We're glad you're enjoying AI Dungeon and we love that you've been a member of our community from the beginning! We hope you continue to have fun creating stories with the AI co-author.,2022-04-01 17:35:07,1.1.130,gam3800,com.aidungeon
e05d68b5-6cc5-4fb7-a8ec-f85d5dba8bed,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thank you for telling me you fixed it in the update :) Sorry for coming off as aggressive! (setting this to three stars until i Actually get around to playing ai dungeon again I just wanted to let y'all know I saw the response),3,3,1.1.148,2023-02-04 17:41:51,We appreciate your updated response :) Hope you enjoy the update when you have time to try it. Let us know if you have any questions.,2023-02-10 17:09:01,1.1.148,gam10572,com.aidungeon
0162e2e7-b972-4f08-ae32-d71ba97bcef5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Can't touch the button on top because the screen doesn't optimize well,1,1,1.1.178,2023-08-28 08:39:21,Hey there! Please try playing in Phoenix; this issue should be resolved now. If you need any additional help please post a bug report in our Discord channel at https://share.aidungeon.io/HSvTdTRKcso. You can also email us at support@aidungeon.io.,2023-09-01 17:24:53,1.1.178,gam13334,com.aidungeon
e4614f8b-7278-49e9-b552-4c8bd0abf647,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,AI is expensive sob story,1,1,1.1.172,2022-10-18 11:21:50,Hey Suzie! While we've tried to educate players about the costs associated with AI we understand this has been offputting for some. This is not our intention our team is working hard on new updates that will significantly improve the way players experience AI Dungeon. Read more about them at https://latitude.io/blog/next-steps-on-ai-dungeon.,2022-10-18 14:52:15,1.1.172,gam23254,com.aidungeon
e0e40e1c-6ea2-43b9-b2d2-ed5306542f2c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,love the idea and concept cant wait til we can get deeper into character creation and enemy tactics and more descriptive settings. i think its a great segway into ai,4,0,1.1.161,2022-08-14 23:45:32,Thank you for the glowing review Brandon We're happy you're enjoying your time in AI Dungeon!,2022-08-16 13:18:45,1.1.161,gam9013,com.aidungeon
f0170764-debd-4496-add7-67a18dfd30d2,Darknoor “Krad De”,https://play-lh.googleusercontent.com/a-/ALV-UjWZRsCPMHCkHzhhd2pQGnufVsY9vtiZdBIZvWDmdE4-TR18Iy_B,It's not so bad but very limited options and way too short to do anything.,3,2,,2022-04-06 18:28:34,Hey Darknoor! I would be glad if you write what you missed. You can do it here or email us or write on Discord,2022-04-14 05:40:04,,gam305,com.feynmanapps.aitales
a06c08eb-6f87-4dd0-acad-93f704bc10fc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"When I downloaded this game and it was finished downloading it said uninstall thats it no ""play"" button just uninstall",1,1,,2022-08-10 01:23:40,Hey there not dead! We had an issue with the Google Play App which has now been fixed and the Android app should now be working for all players. If youre still having trouble after this update please let us know. Thanks for your patience as we resolved this issue!,2022-08-10 17:52:29,,gam14613,com.aidungeon
b984c6d2-fd96-4f4f-8402-d263bdba37ad,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very good ai it's one of the best ai chatbot apps,5,0,1.2.66,2024-08-21 17:34:49,,,1.2.66,gam12658,com.aidungeon
850a0e89-6368-4f25-9725-6e6b25da1832,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I cant even open the app. Ive reinstalled it 5 times now and it never opens.,1,0,1.1.51,2022-02-06 21:46:44,,,1.1.51,gam13011,com.aidungeon
d66fa7a2-4a68-40f4-bd91-d62ebe62a6ec,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm very pleased with this program! I wish I had more ways to contribute to it; I would gladly watch a few ads every day to help them out. I'll eventually throw them some cash when I have it - just wish I could do something in the meantime.,5,0,1.2.49,2024-06-28 19:23:08,,,1.2.49,gam6330,com.aidungeon
040eaea3-ae6c-47f5-87f9-083c23cf3b8e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Wish there wasn't an energy bar.,3,1,1.1.118,2022-01-26 15:13:19,We'd love to hear your thoughts on if you would be open to ads. Please let us know at support@aidungeon.io,2022-01-26 17:27:35,1.1.118,gam20362,com.aidungeon
965e1aa4-c4fa-4884-9d0c-e83b74fc80a5,Lionheart,https://play-lh.googleusercontent.com/a-/ALV-UjXe2eVXAvSGBoSTBkb7MJqrK58gxhPAOK8umq42hdyDxIA-kOt2,I like the art but sadly in create your own story it offers nothing but stuff about the creator like finding him on tumblr youtube etc.,2,0,2.3.9,2023-01-05 05:18:55,Lionheart thank you for the feedback! Try adding more content at the beginning of your story. Ideally 5-7 sentences and AI should create cool continuations,2023-01-05 14:38:29,2.3.9,gam278,com.feynmanapps.aitales
68f3239a-b6fd-4831-b757-2cb9d527ab04,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I was expecting it to a be an incredibly horrible app that can't be used but it's actually decent. The AI ain't so bad and the only bugs I've ran into is that the loading time into the app freezes. Other than that it's pretty good,5,7,1.1.118,2022-01-18 16:23:06,,,1.1.118,gam5682,com.aidungeon
22a2664e-4207-4f34-9a0d-584fff3193cb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Getting better. Biggest issue for me right now is the do/say/story/see button is stuck on see and won't change.,3,6,1.1.167,2022-08-31 12:43:00,Thanks for the review Jay We recently pushed a fix for this issue please update the app! If you're still experiencing anything just let us know at support@aidungeon.io and we'll get it handled,2022-08-31 23:20:09,1.1.167,gam11251,com.aidungeon
568f65fa-b2d6-4503-9f27-39cdf6ebc7c6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gets off topic sometimes but for something free it's pretty good,4,0,1.1.178,2023-09-19 00:33:19,,,1.1.178,gam15655,com.aidungeon
d045478e-f277-4f99-b1a2-3964ea9017b3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The new UI layout has made the game difficult to bear and work around. The devs really need to fix missing options within the UI system because it's really pissing me off it can be unplayable at times. Here's what I encountered with the new UI layout so far: action bar sometimes does not follow the keyboard so you can't see what you're typing or what action you are doing because it's behind the keyboard. Confirmation popups don't have yes or no buttons the button section is just blank.,3,31,1.2.40,2023-11-03 17:45:28,,,1.2.40,gam2167,com.aidungeon
55777e9b-a856-43e5-b158-f4af9113b723,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I am so damn confused about people saying things about ads and micro-transactions. I literally haven't seen a single ad and I've never even seen the energy meter thing. I can literally use the basic free AI as much as I want. I am genuinely confused on how other people have to pay for things. Perhaps the game is different for people in other countries. But don't be afraid of the money and ads cause your game could be like mine and have no ads and micro-trasactions. It's worth giving a try.,5,4,1.1.108,2022-01-01 16:26:32,,,1.1.108,gam3768,com.aidungeon
fb358f2d-7595-40ad-bc14-7b47e3fe2f61,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I can't tpye a thing after 8 to 15 worlds without it crashing,1,0,,2023-04-22 13:51:50,Hey there! We would love to look into any issues you might be experiencing. Please reach out to us at support@aidungeon.io.,2023-04-25 17:48:06,,gam16253,com.aidungeon
d5f5ba9a-2f16-48d3-bccc-1aa7f182f38e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I don't play much but when I do I always enjoy myself a ton! Pluswhile I know adding ads was ""controversial"" or w/e to those out of the loop (or don't care for change at all) personally my silly brain likes watching the number of actions go up w a little click. Maybe I'm just Weird idk.",5,0,1.1.161,2022-08-16 06:10:26,Great news! We released a new update called Unchained. Ads no longer inhibit gameplay; all players have unlimited access to our base AI model (Griffin). Learn more at https://aidungeon.io/unchained :),2023-01-12 18:35:53,1.1.161,gam1428,com.aidungeon
e715b828-19ca-423f-943e-99642983aa43,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Been using A.I. Dungeon for a long time and I've made a few interesting stories with itmost required a lot of editing and retries since I'm only using Griffin. My only issue thus far is that A.I. Dungeon 2D only generates images for its inputs and not the users' actions.,4,0,1.1.152,2022-08-05 02:55:45,All players now have access to AI Dungeon HD :) Learn more at https://aidungeon.io/unchained. Thanks for your support!,2023-01-12 18:43:26,1.1.152,gam5307,com.aidungeon
5a84fd2d-353e-4ffe-b1d8-88aa65d9e3e6,cody Gunby,https://play-lh.googleusercontent.com/a/ACg8ocIkWpxjBX4aYik6Rdzg4IqotJfPdsG8VqaYZNhpm4xCK_m4JQ=mo,it's fun and provides a challenge at times. could use an update that allows you to customize the story a little bit more. it would be nice if you could also choose to watch an add for an extra coin or two as well or even have an option to buy a version that is coin free.,4,0,1.3.4,2024-03-18 14:26:28,Glad you're loving the game! Yeah the GPT costs are a bit of a party pooper but your support keeps our gaming adventure alive and kicking. Thanks for understanding!,2024-03-20 02:16:56,1.3.4,gam29503,com.aisuccess.ai_game_master
cab5e0c5-51d0-41d1-a957-47b5405a1b14,Apple,https://play-lh.googleusercontent.com/a-/ALV-UjV8l0aZBUCOiR7B6iuODvc90MdAG--vlHPp30tfcAUDizbnzGI,It does have quite a unique way of telling stories but it'd be nice if the future replies would somehow still correlate itself with past replies so as to not create more confusing storyline,5,0,2.4.0,2023-01-20 09:31:21,Thanks for your rating and support! We continue to work on AI continuously sometimes of course it can give out stupidity.,2023-01-23 11:16:49,2.4.0,gam201,com.feynmanapps.aitales
a718ff05-0ac4-4438-9352-13914a93d163,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great game save for the occasionally forgetful a.i. edit: ugh edit2: abit less ugh than I thought actually,3,0,1.1.147,2022-07-12 16:37:24,We recommend using in-game tools like Memo Retry and World Info to help the AI maintain your adventures context as planned. Our community is buzzing with helpful tips try checking out our Discord! aidungeon.io/discord,2022-07-12 10:14:05,1.1.147,gam14728,com.aidungeon
4846c1ce-fbeb-49bf-9ee3-8425691637ca,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The stories it generates are bland unlike anything created by actual writers. I also disliked how it cut my story short forcing me to create an account to continue reading. Would not recommend,2,0,1.1.178,2023-03-25 02:57:43,Hey there! We do require an account to play in order to allow you to save your stories and provide other benefits you can learn more here: https://help.aidungeon.io/faq/why-do-i-need-an-account-to-play. We are working on improvements to the AI and overall experience. If you have any questions please reach out to us at support@aidungeon.io.,2023-03-28 18:37:15,1.1.178,gam9209,com.aidungeon
c000cd29-3ec4-4bdf-ac2a-74afb4222d7e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Why dose it have ads now?! It used not to do this but today it started to put ads but WHY please get rid of the ads I'm sad :(,1,4,1.1.145,2022-06-21 03:02:29,We want all of our players to have a fantastic experience with our game. This is why we've been working so hard to find ways to reduce AI costs and can now offer all players gameplay uninterrupted by ads. Hope you enjoy the update and unlimited actions :) Let us know if you have any feedback at https://feedback.latitude.io/.,2023-01-18 15:47:36,1.1.145,gam12399,com.aidungeon
e6ee0afb-3c59-4a60-911c-ae8a72c974a6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ai Dungeon used to be fun and engaging now I feel like it's off track and forgets what's going on and it used to not do that as much. Another issue I have is the ads every 10 actions you have to watch a 30 second ad very rarely a 10 second one. The ads take so much away from the app. I understand needing money but this is ridiculous to me and it's extremely annoying. If nothing else gets fixed please make there be less ads at least.,3,64,1.1.147,2022-07-09 13:16:30,Hey Addison! Recent changes in AI cost made it possible for us to provide all players with unlimited actions uninterrupted by ads to our base AI model. For help with repetition please see our troubleshooting guide on our page here: https://help.aidungeon.io/faq/how-to-avoidfix-repetition-in-my-story. You can also email us at support@aidungeon.io.,2023-01-14 14:20:49,1.1.147,gam1094,com.aidungeon
